subject|content_html|ip_address|created_date|user|item
|<p>用烂作这个词来形容恐怕有点过吧</p> <p>无限说的没错，绑架的安排确实有点刻意</p> <p>不过还是不失严谨，精妙的推理，比如死者为什么会裸体？</p> <p>有哪位作家会象EQ那样对每种可能性娓娓道来</p> <p>对EQ的小说，除了未曾谋面的埃及和恶之源，现有中文的每本我都很喜欢。看完之后还是忍不住说不愧是EQ的作品</p>|218.22.177.186|2004-08-18 21:22:07.173|ezoze|350
|<p>我只是说这篇不如其它国名系列有吸引力，不如其它国名系列精彩。看了一些推理小说，能猜到这篇的谜底不足为怪，奎因的作品一旦在未读完之前，甚至刚翻不久就猜到最终结果，怎能不叫我遗憾？</p> <p>我说的烂作后面不是打了个问号吗？</p>|221.226.99.56|2004-08-19 09:14:13.697|马天|350
|等偶看了再说，惭愧说一句，奎恩里面只看过埃及十字架。。。|218.19.62.200|2004-08-19 10:17:01.810|hjb|350
|<p>呵呵，楼上的仁兄．你说你只看过埃及十字的话可要有很多人都很愤恨的．内地的世文不打算再出版奎因的小说了，因为销量问题．</p> <p>现在想看奎因也只有等台湾出版了，至少奎因现在的中译本我手上都有了</p>|218.2.102.47|2004-08-21 06:16:19.050|drury|350
|回上，除了国内的，您还有哪些作品？就是说台湾或者香港的出了哪些大陆没有的作品？|218.20.63.245|2004-08-22 22:31:50.617|hjb|350
|感觉跟楼主有些相似。但是发泄了一下事后觉得很对不起奎因，唉……|221.226.2.136|2004-10-01 10:30:16.560|伤痕|350
|<p>如果我说我看了第一章之后就把凶手和动机都猜出来了大家信不信?我自己都不信……但结果真的和我的估计一模一样。。</p>|61.50.129.130|2004-10-19 05:28:46.240|长河落日|350
|<p><span>drury老兄你说得对，只看过十字架确实令人愤慨，因为内地没有他偏偏只看了这一本。不过，真正令人觉得愤慨的是你！奎因现在的中译本你手上都有了？！我还差好几本呢！</span></p> <p>顺便说一句，二楼说得对，作者根本没有有力的论据来咱们西班牙写得差。我倒是觉得写得不错，不少地方都很幽默，我看了好几遍下次还想再看~<br /></p>|218.19.170.142|2005-03-15 23:39:38.343|nys82|350
|<p>在出差的途中能看到服部的书评确实有点欣喜．发觉服的读书速度近来增进不少．</p> <p>看的出来服对于岛田庄司已经是推崇已极了．岛田的书现在看来确实本本水准整齐．相对于服部的感动，我倒是更喜欢将我的兴趣放在岛田那种幻想性上。我不苛求他诡计实现的可能性有多大，我只求能在书中读到偏爱的那种气氛以及诡计的宏大和幻想性。这是岛田给我最大的乐趣．</p> <p>大家一起享受岛田享受推理小说带给我们的乐趣</p>|218.2.18.16|2004-09-10 11:15:20.700|drury|355
|<p>推理小說不能永远都是叙述性诡计的。</p>|202.105.35.176|2004-09-24 09:24:19.480|hjb|358
|说得对。不能永远是叙述性诡计，所以绫辻还有其他很多的解谜本格作品。<br />而且，叙述性诡计应该在读者怎也想像不到的情况下出现，这才能够带来震憾性的一击。|219.77.11.89|2004-09-25 02:30:41.700|香港的路人甲|358
|<p>不仅是牛越，中村，吉敷竹史与御手洗洁也在卧龙亭的续篇当中相遇了呢。</p> <p>^_^</p>|219.239.8.162|2004-11-12 11:48:24.363|dsky|384
|<p>那个还不知道有没有机会看到呢。</p>|221.226.99.52|2004-11-12 19:40:21.970|马天|384
|<p>※ 出版情报</p> <p>《龙卧亭幻想》（光文社kappa novels）－岛田庄司<br />本作为『龙卧亭事件』的续集，除了岛田一贯壮丽的发想与诡计之外，最大的卖点就是御手洗洁与吉敷竹史一起登场！</p> <p>不知道何年何月能够看到……</p> <p>&nbsp;</p>|221.226.2.238|2004-11-12 21:12:52.513|伤痕|384
|早几天前已经看到了，但一来我对岛田的作品总提不起兴趣，而且也是厚厚的两部，所以也完全没有想买的意欲。|218.103.211.5|2004-11-13 02:05:41.163|香港的路人甲|384
|<p>握个手。。。。</p> <p>有些话我不敢说，你说出来了，我佩服你！</p> <p>在这样下去，中国的推理小说迟早会烂掉</p> <p>我想不了这么远，我只想看自己喜欢的推理小说</p> <p>但是看到自己喜欢的作者们（甚至是自己不大感冒的作家们）在某些地方被某些烂人骂的狗血淋头，且不问他们有没有这个资格，本身就不是一个“爱好”者所作的事情</p> <p>我不会离开推理小说，因为我只是单纯的喜欢，我希望还有跟我一样的人存在</p> <p>改变能改变的，接受不能改变的……</p>|218.92.27.237|2005-01-28 04:26:46.090|伤痕|425
|我喜欢推理小说,只是单纯喜欢..就像楼上所说的一样..不会放弃...|61.170.186.12|2005-01-28 06:39:47.687|ken-fang|425
|<p>对号入座以后我惊奇的发现我属于那种有收集倾向的人……</p> <p>另外支持第四点，再给我一个大学，我是不会看推理小说的</p>|218.75.117.194|2005-01-28 09:01:36.837|dsky|425
|<p>基本同意服部观点，除了那个看推理小说泡不到MM的妙论。</p> <p>推理小说也就是消遣娱乐，别太当回事了。</p> <p>对推理小说创害最巨的，莫过于国内的出版社……我已经断粮很久了。</p>|222.76.51.156|2005-01-28 09:43:16.490|bcbulang|425
|<p>推理小说对于我也只是一个私房爱好了，我现在转看卡夫卡和米兰昆德拉的作品了，圣经也经常拿出来翻翻。</p>|221.226.212.52|2005-01-28 09:46:07.367|drury|425
|一、50年无发展？不一定，但无可否认很有可能。出版商/编辑对侦探小说这种文学类型意识似乎不高。从目前出版的几部网络推理短篇集，很难不让人吐血，不吐就得被活生生呛死，读者也不好当啊，尤其对花了钱的读者来说。<br /> 二、盗版太过猖狂，尤其哪些打着“既然被扫描的小说就是流传被大家看”的口号的网站，令人咋舌。或许有人反驳：“武侠小说也被扫描，还不是一样好销售？”连根本的观点都弄不清楚，对这样的人还能说什么。(或许只是我，但不知为何极度讨厌这样的人)<br /> 三、以目前出版的几部短篇集来看，网络作者太过急功近利，还需要极大的改进，很少见到能认真付出创作热情的作者。并且不能够承受压力，如果有人骂自己的作品，老以“这是我自娱自乐的作品”作为失水准的藉口。既然如此，为何还要发表出版？<br /> 四、对于观点二，<span class="articlefont"><span class="articlefont"><span id="lblArticle"><span style="font-family: 宋体;">马天先生针对的“哪种”人是相当令人讨厌的</span></span></span></span>。但一些国内见不到的作品，为何其他人就不能谈呢，总会有其他人和自己一样想知道，想了解哪些作品的啊，然而一谈却被冠以“<span class="articlefont"><span class="articlefont"><span id="lblArticle"><span style="font-family: 宋体;">炫耀”，这种闭门自关的态度同样不值得提倡嘛。<br /> <br /> 就此打住 ^_^<br /> </span></span></span></span>|128.205.205.89|2005-01-28 09:55:28.540|vanished|425
|服部GG的话写的很中肯，在里面我发现了对推理小说的热爱已经变了形，扭了曲，服部GG的话同样也道出了我的一些心声，我要回到过去单纯热爱中去|213.59.125.38|2005-01-28 11:18:54.433|岛田军副将|425
|<p>见解基本相同，道路还很漫长</p> <p>也许我们什么也做不了，也许我们的名字会给记下</p>|218.80.91.217|2005-01-31 12:36:09.227|HiStory|425
|读推理小说就是要让自己开心，不管以后会如何我都不会把它丢开|59.83.193.80|2005-01-31 20:54:17.200|铃驹|425
|<p>&nbsp;&nbsp;&nbsp; 服部这篇文章写得不错，文章观点大多同意，有些细节不同意。其实就中国的小说，根本就是八十年没有进步。不要说推理小说没有读者，没有大作。其他类型的，科幻的、武侠的、神魔、言情……有多少是令人脍炙人口的，有多少大家知道姓名的作家。不要说金庸古龙，他们都是六七十年代的，而且是港澳的作家。真正在大陆，我们也同样没有好作品好作者。我看了《中国通俗小说十五讲》，上世纪初的时候，是俗文学的发展的黄金时代。竟然有一半的文章属于侦探小说……虽然那时的文章构思简单，诡计单一，还有很多模仿和借鉴痕迹。但是勿庸置疑的是，那时有一个对侦探小说需求的市场。在三民主义和那种时代中，大多数的人渴望民主、科学和法制，作家们也希望传播这些东西。但是现在我们就没有这样的环境了。扭曲的教育制度和目的改变了我们这一代人的心理，所以有些人只对“知识”感兴趣：以知道多少多少作家，知道多少多少小说为荣，以向普通人炫耀为荣。服部你说我是不是分析的有点道理。</p> <p>&nbsp;&nbsp;&nbsp; 小说的功能是娱乐，通俗小说更是如此。服部啊，如果别人不需要推理小说为娱乐，而你还喜欢，就写着自娱自乐吧。找一门正正经经的职业，然后把它作为娱乐，那是最好的了。至于以后是不是有可能创造历史什么的，只要你有实力，你什么时候都可以。</p> <p>&nbsp;&nbsp;&nbsp;&nbsp; 说了些废话，有感而发而已。不喜欢的就当我自娱。嘿嘿……</p>|61.177.52.61|2005-01-31 22:14:23.883|罗修|425
|<P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'">你说的第一点，我不知道也无法确定，我们50年后看吧.</SPAN></P><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"></SPAN>&nbsp;</P><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'">"看到这里，有人会提出反对意见了。难道不可以就一本小说谈谈自己的看法吗？看法当然可以谈，但也要有根有据啊。作者写的小说类型不适合自己，以后不再看就好了，为什么要骂呢？还有人会说，本土原创我当然希望它好，可是它根本没有让我赞美的价值。就算如此，在评语里总是提到吐血又何必呢？有什么地方不能让你满意，直说就可以了，老是吐来吐去的，不怕伤着自己？"</SPAN></P><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'">-----兄弟</SPAN><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'">，说完了没?说完了先看看你自己说的吧.别人有一些做法可能确是有待商榷，但是你自己呢?你针对了多少类人的行为和观点都说了些什么?你不也在说别人的不是吗?你一种观点一种人地提出自己的反对意见你的行为不也跟他们一样?有区别吗?(我现在也是这种人我不否认)</SPAN></P><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"></SPAN>&nbsp;</P><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'">"有什么好争的呢？仔细想想看，这些都属于推理小说是吧？可是推理小说在中国的市场并不令人愉悦，这也是个事实吧。"</SPAN></SPAN></P><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'">----这句话以及上面的那一段,我不同意。你的愿望是美好的，但离现实太远了 .举个例子吧.连ellry这种看了这么多书的人都会有自己的喜好，那么你觉得要求其他的人做出很客观的评价和选择你觉得可能吗?每个人都有自己偏好的作品和风格，想让大家都客观公正,那仅在理论上可能,在现实中是行不通的.照你这么说，我们都不能有各自的喜好了?还是我们自己喜欢哪种类型的都不能公开支持讨厌哪种类型也不能公开反对了?如果我们没有权利这样做的话，你又有什么权利要求我们不能这样做呢?</SPAN></SPAN></P><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"></SPAN>&nbsp;</P><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'">"所以说，与其看着本格社会派迷时不时的暗中勾心斗角，还不如干脆不出推理小说呢。"</SPAN></P><P class=MsoNormal style="MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 21pt; mso-char-indent-count: 2.0; mso-char-indent-size: 10.5pt"><SPAN style="FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'">------我也不同意.为了没有勾心斗角可以不看侦探小说,你愿意我不愿意,为了能看侦探小说我宁愿看到勾心斗角。有勾心斗角至少意味着有书看，有矛盾有冲突才能有发展,侦探小说的创作和出版才能与进步，你否认吗?有什么东西的发展能始终一帆风顺吗?因为有了阻碍遭遇了挫折和困难就放弃就妥协那样真的是为了侦探小说着想?</SPAN></SPAN></SPAN></P>|219.137.162.101|2005-09-18 13:16:40.133|nys|425
